"","cell_ID","Exc L2-3 RORB CCDC68","Inh L3-5 VIP TAC3","Exc L5-6 FEZF2 FILIP1L","Exc L5 THEMIS SLC22A18","Exc L6 THEMIS SNTG2","OPC L1-6 PDGFRA COL20A1","Exc L5-6 FEZF2 C9orf135-AS1","Oligo L2-6 OPALIN FTH1P3","Inh L5-6 PVALB GAPDHP60","Exc L3-5 RORB LNX2","Inh L3-5 VIP IGDCC3","Inh L1-3 SST FAM20A","Exc L5-6 FEZF2 IFNG-AS1","Inh L5-6 PVALB ZFPM2-AS1","Inh L1-3 VIP FNDC1","Exc L2 LINC00507 GLRA3","Inh L1 LAMP5 NMBR","Inh L5-6 LAMP5 CRABP1","Exc L5-6 FEZF2 SH2D1B","Inh L1-2 SST CLIC6","Exc L3 LAMP5 CARM1P1","Inh L5 SST RPL35AP11","Astro L1-6 FGFR3 PLCG1","Inh L1 LAMP5 RAB11FIP1","Exc L3 RORB OTOGL","Exc L6 THEMIS LINC00343","Inh L1 LAMP5 BMP2","Micro L1-6 TYROBP CD74","Exc L6 FEZF2 KLK7","Inh L5 PVALB LRIG3","Inh L1-5 VIP SMOC1","Inh L2-5 PVALB HHIPL1","Inh L1-6 LAMP5 AARD","Exc L3 THEMIS ENPEP","Inh L1 PAX6 MIR101-1","Exc L3-5 RORB RPRM","Inh L5-6 SST ISX","Inh L5-6 SST C4orf26","Inh L1 PVALB SST ASIC4","Exc L5 THEMIS LINC01116","Inh L1-6 PVALB COL15A1","Oligo L3-6 OPALIN LRP4-AS1","Exc L3-5 FEZF2 ASGR2","Inh L1-2 SST CCNJL","Exc L2-3 LINC00507 DSG3","Exc L5 RORB MED8","Inh L2-5 PVALB RPH3AL","Inh L3-5 SST GGTLC3","Oligo L5-6 OPALIN LDLRAP1","Inh L5-6 SST KLHL1","Inh L1-6 LAMP5 CA1","Oligo L3-6 OPALIN ENPP6","Inh L1-2 VIP HTR3A","Exc L5-6 THEMIS SMYD1","Astro L1 FGFR3 SERPINI2","Inh L3 PVALB SAMD13","Inh L5-6 PVALB MEPE","Inh L3-5 VIP HS3ST3A1","Inh L2 PAX6 FREM2","Exc L3-5 RORB LINC01202","Exc L6 FEZF2 POGK","Exc L6 FEZF2 FFAR4","Exc L6 THEMIS SLN","Exc L6 FEZF2 PROKR2","Exc L5-6 THEMIS TNFAIP6","Inh L1-5 VIP PHLDB3","Inh L2 PVALB FRZB","Exc L5 THEMIS VILL","Inh L5-6 PVALB SST CRHR2","Inh L3-5 PVALB ISG20","Exc L5-6 FEZF2 LPO","Exc L3-5 RORB TNNT2","Inh L1-2 VIP WNT4","Inh L1 SST DEFB108B","Endo L2-5 NOSTRIN SRGN","Inh L5-6 SST PAWR","Inh L1 VIP KLHDC8B","Exc L2-3 RORB PTPN3","Inh L5-6 SST BEAN1","Inh L1-6 LAMP5 NES","Exc L2 LAMP5 KCNG3","Exc L5 THEMIS FGF10","Exc L2-3 RORB RTKN2","Exc L5 FEZF2 NREP-AS1","Inh L5-6 PVALB KCNIP2","Inh L2 VIP SLC6A16","Inh L5-6 SST PIK3CD","Inh L1-3 VIP CBLN1","Inh L6 SST TH","Astro L1-6 FGFR3 AQP1","Exc L5 THEMIS RGPD6","Exc L5-6 FEZF2 OR1L8","Exc L5 FEZF2 RNF144A-AS1","Inh L2-3 SST NMU","Inh L3-5 SST CDH3","Inh L1-2 VIP EXPH5","Inh L3-5 SST OR5AH1P","Inh L1 PAX6 CHRFAM7A","Inh L1-3 VIP HSPB6","Exc L5 FEZF2 PKD2L1","Inh L1-2 PVALB CDK20","Inh L3-6 VIP ZIM2-AS1","Exc L5 FEZF2 CSN1S1","Oligo L2-6 OPALIN MAP6D1","Inh L1 SST P4HA3","Inh L3-6 VIP UG0898H09","Inh L1-3 VIP CHRNA2","Inh L1-2 VIP PTGER3","Inh L5-6 PVALB FAM150B","Exc L2 LINC00507 ATP7B","Inh L1-6 SST NPY","Inh L2-5 VIP BSPRY","Inh L1-2 SST PRRT4","Exc L5-6 FEZF2 CFTR","Inh L5-6 VIP COL4A3","Inh L1-2 VIP SCML4","Inh L3-6 PAX6 LINC01497","Exc L6 FEZF2 PDYN","Inh L1 LAMP5 PVRL2","Inh L1-6 VIP SLC7A6OS","Inh L2-5 VIP SOX11","VLMC L1-5 PDGFRA COLEC12","Exc L3-5 RORB LAMA4","Inh L1-5 VIP LINC01013","Inh L5-6 SST FBN2","Inh L1-5 VIP CD27-AS1","Exc L3-5 FEZF2 LINC01107","Inh L5-6 SST DNAJC14"
"736","735",0,0,0,0,0,0,0.00838391555261174,0,0,0,0,-4.38075151743833e-21,0,0,0,0,0,0,0,0,0,3.26982771393571e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07669923115714e-19,0,0,0,0,0,0,0.146514477875909,0,-6.0442442144771e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845101606571479,0,0,0,0,0,0,1.76574362873046e-17,0,0,5.60711252722809e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77996850828141e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737","736",3.28682734935362e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452828489305987,1.18361689814733e-18,0,0,0,-4.61843354195253e-18,0,0,0,0,0,0,0,0,0.309189211178237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402583374142679,0,-2.65724726276225e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60788068859337e-18,0,8.65132964809758e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233956465774349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738","737",0,0,0,0.000618292780789694,0,0,0,0,0,0.48297856908707,0,0,0,0,0,0,0,0,1.34810459459732e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017042429774811,0,0,0,0,0,0,0,0,0,0,0,0.0385805792338374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330809496866535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447322627161053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284648792629017,0,0,0,0
"739","738",2.49115557664268e-18,0,0.121545493904298,0,0,0,0.0978908252856752,0,0,0,0,0,0,0,0.168077008483008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415206077206034,0,0,0,0,0,0,0,0,0,0,0,0.00695464734443765,0,0,0.00523456722831545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04959785251378e-18,0.124057945484914,0,0,0,-1.62466472270358e-18,0,-4.40274163993053e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124788432918293,0,0,0,-1.23367126841631e-18,0.321243619677084,0,0,0,0,0,0,0,0,0.0127701590091974,0,0,0,0,8.57455039034282e-19,0,0,0.0881607800310876,6.5502539549967e-05,0,2.65093104213678e-19,0
"740","739",2.23727270325351e-18,0,0,1.20208065347303e-17,0,0,0,0,0,0.241809500588421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473995814644064,0,0,-7.74288005310284e-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744370988649563,0,0,0,0.636353819082217,0,0,0,0,0,1.49136553450154e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741","740",0.728246727775061,0,0,0.00326796311527659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76399034957771e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102490994736597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16367255107851,0,0.00192963399333423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392129301220892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742","741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181798923630133,0,0,0,0,0,0.631653671125759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615509789081083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997560844540031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06720911140865e-05,0,0,0,0,0,0.0106087975533484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146208722375345,0,0,0,0,0,0,0,0,0,0,0,0
"743","742",0.486750376214649,0,0,0,0.167617991336898,0,0,0,0,0,0,0,0,0,0.0410693391641416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06810558152729e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.97087260053856e-19,0,0,0,3.45837248288717e-18,0,-3.31783269836317e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54141790603667e-05,0,0.261933611241441,0,0,0,0,0,0,0,0,0.0424515511932385,0,0,0,-1.85979373982231e-20,0,0,0,0,0,0.000161716670570827,0,0
"744","743",0.370282150647777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134407735443617,0,0,0.136039858357621,0,0,0.0183455368634384,0,0,0.000668811258149242,0,0,3.43748843216178e-18,0,0.125550128398478,0,0,0,0,0,0,0,0,0,0,0,2.53663593831415e-20,0,0,2.65525996226874e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57443900152138e-19,0,5.59844137572653e-19,0,0,0,0.0885050458210679,0,0,0,0,0,0,0,0,0,0,0.00267938267449407,0,0,0,0,0,0,0.0920343726559858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314839278021726,0,0,0,0,0,0,0,3.05007719925697e-06,0
"745","744",0,0,4.05896967755796e-05,0,0,0,0,0,0,0,0,0,0,0,0.0611756860556425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774085595193996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259326618892646,0.138765467164322,0
"746","745",0.00428158020329935,0,8.27121709404936e-05,0.000855043256783815,0.0325898041285451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355325884575133,0,0,0.206775811861461,-5.91211436055566e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620693717632332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170047776416036,0,1.82936401192081e-17,0,0,0.0061404612392493,0,0,0,0,0,0.104462876698155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6672020691642e-19,0.0203946861870668,1.3516874992279e-18,0,0,0,0,0,0,0,0,0,0,0,0
"747","746",0.000126789019618563,0,0,0.00371425598883368,0,0,0,0,0,4.67125804842866e-05,0,0,0,0,0.363518640915426,0,0,0.16358872105332,0,0.000605397227995193,0,0,0,0,0,0,2.36610676374419e-21,0,0,0,0,0,0,0,5.38037916310721e-07,0,0,0,0,0,0,0,0,0.0377177043007298,0,0,0,0,0,0,0.0534073397229952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136002860500271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04399048921127e-06,0,0,0,0,0,0,0,0,0,0,0.243843219236945,0,0,0,0,0,0,0,0,0,0,0.133291635064747,0
"748","747",0.38035193426169,0,0,0,0,0,0,0,0,0,0,0.0756951004039686,0,0,0.126097463859685,0,0,0,0,0,0.0344282388901272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36087427698501e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00526958365176236,0,0,0,0,0,0.000779876749021894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45520665237725e-18,0,0,0,0,0,0.214598106822124,0,0,0,0,0,0,1.41719054054446e-18,0,0,0,0,0,0,0.000141570360258541,0,0,0,0.162638125001363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","748",7.20122570742614e-18,0,0,0,0,0,0.431199255175455,0,0,0,0,0,0,0,0.155575081315761,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.013955471042e-18,0,0,0,0,0,8.32648654035377e-06,0,0,0,0,0,0,0,0,6.0866571530682e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168994631549525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238873759800841,8.31892960251204e-19,-2.85851246702162e-17,0,0,5.23192907265028e-06,0,0,0,0,0,0.0052485242332388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51895095663249e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095647184887973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52519483100302e-20,0,0,0,0,0,0.243263845412461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166393649639385,0,-1.21551093570121e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264658099582807,0,0,0,0,0,0,0.697858871672833,0,0,0,0,0,0,0,0,0,0,0,0,0.000653288036715325,0,0,0,0.0205295299345191,0,0,0,0
"751","750",-3.44367461583189e-17,0,0,0.0220719368814207,0,0,0.211571650742266,0,0,0,0,0,0,0,0.489550425109191,0,0,0,0,7.02507670081969e-18,0,0,0,0,-3.90284519827787e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6558107762466e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0881294442414211,0,1.60008425210912e-17,0,0,0,3.18847330756622e-18,0,0,0,0,0,0,2.92648592293707e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01812025200107e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188676543025702,0
"752","751",0,0,0,0,0.459788458343303,0,0,0,0,0,0,0,0,0.0421000028245677,0.141553442372131,4.04552051247825e-06,0,0,1.17145170017232e-17,0,-7.27579317483559e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15178838407251e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05117361535373e-06,0,0,0,0,0,0,0,0,0,0.00573183735591788,0,0.149118296116821,0,1.13922082332614e-17,0,3.42688522042281e-05,0,0,0,0.000592421431838095,0,0,0,-1.95136792959528e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201060658125249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2315955549105e-18,0,0,0,0,0,1.18175422504133e-21,0
"753","752",-2.21192638781506e-17,0,0,6.95337364670085e-18,0.253979436540176,0,0,0,0,0,0,0,0,0,0.288915976061042,0,0,0,0,0,0,0.16659865367124,0,0,0,0,0.0635570695420164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94923510699259e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225740286902199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6347779367638e-18,0,0,0,0.00120857728332757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58191507231151e-18,0,0,0,0,0,0,0,0,0,0,-1.69671945620375e-18,0,0,0,0,0,0,0,0,0,0,0,0
"754","753",0.636753479256278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51109322083113e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90679865600297e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60098561002461e-19,0,0,0,0,0,0,0,0,0,0,0,0.363246520743722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755","754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180535383971016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36884675809408e-19,0,0,0.000600067436133349,1.52067975258707e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509320852010552,0,0,0,0.139307606140036,0,0,0,0,0,0,0.00877602528571307,0,0,0,0,0,0,3.74927998814539e-20,0,0,0,0.16146006363587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","755",0.00286151197895635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399616287768285,0,0,0,0,0,0,0,0,0.0272390117082271,0,0,3.38790322281096e-19,0,0,0,0,0,0,0,-5.39183579861873e-20,0,0,0,0,0,0.152590929579772,0,0.12883843324462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20318460831507e-07,0,-2.01178886537934e-19,0,0,0,0.194683935886083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73627661587902e-18,0,0,0,0,0,0,0,0,0,0,0.0941694695155954,0
"757","756",0,0,0,0,0.10047074371304,0,0,0,0,0,0,0,0,0,0,0.000140498359375949,0,0,0,0,0.160069459339208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53009181685709e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304490620481773,0,0.359082038626178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757013385622563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758","757",0,0,0,0,0.369032282985372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423711831955203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577440011827122,0,0,-2.55522553174692e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33521221851764e-18,0,0,0,0,6.41964105612855e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492905868679538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","758",0.45116622449194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106409387782838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106028021115208,0,0,0,0,0,-5.00659006811531e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125151933817468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75015952953482e-20,0,0,0,0,0,0,0,0,0,0,0.16634313839751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25309428468921,0,0.000212199146101475,0,0,0,0,0,0,0,0,1.36836909924731e-18,0,0,0,0,0,0,0,0,0,0,0,0
"760","759",0,0,0,0,0.416066630174178,0,0,0,0,1.2047736891019e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75882510205938e-06,0,0,0,0,0,0,0,0,0,0,8.78885126613785e-05,0,0,0,0,0,0,0,0,0,0.478989699743197,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.30586197451947e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100659938107804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419008463705806,0
"761","760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297068997553406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219280908662027,0,0,0,0,0,-1.93058482942016e-19,0,0,0,0,0.0461454019677802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865112431581486,7.16027299762986e-05,0,0,0,0,0,0,0,0,0,0.145374001933185,0,0,0,-7.00877346080218e-18,0,0,0,0,0,0,0,0,0,0.159174612276773,2.97639572665083e-19,0,0,0,0,0,0,0,0,0,0,6.29485186712519e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463102832000328,0
"762","761",0,0,0,0,0,0,3.76246095982501e-21,0,0,0,0,0,0,-4.7656017014294e-19,0.177261346661333,0,0,0,0,0.000318690082399061,-7.76920278834535e-19,3.37794243188514e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760974868127034,0,0,1.15494875192364e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37087643358882e-17,0,0,0,0,0,0,0,0.13880819031438,0,0,0,0,0,0,0.196281013969435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13539155382578e-05,0,0,0,0,0,0.411211918244211,0,0,0,0,0,-3.20867246845445e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763","762",0,0,0.000270863240090075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708897030515582,0,0,0,0,0,0,0,0,0,0,-9.09937617736044e-19,0,2.74365112700485e-05,0,0,0,0,0,0,0,0,0,0.0454927647895208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244799176996351,0,0,0,0,0,0.000512727947186181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"764","763",4.52098976709124e-18,0,0,0,0.223259404938985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164384452888531,-1.63307094868257e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0398788626057874,0,0,0,0,0,0,0.0382928830631326,0,0,0.0747619200596693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56292718883916e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39075578861163e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069532078193,0,0,0,0.178231526574636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180121417791065,0
"765","764",2.23341375321072e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296707889199451,0.000660243801097793,0,0,0,0,0.399954287329423,-1.00390003822621e-17,0,0,0,0,0,0,-1.00179975677237e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143199045347367,2.7010826539031e-05,0,0,0,0.00105747437833608,0,-8.33176481915515e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989987852343539,0,0,4.52335563329908e-19,0,0,0,0,0,0,0,0,0,0,1.93928185936955e-05,0,0,0,0,0,0,0,0.0593758710648392,0,0,0,0
"766","765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149070916829702,9.13373769115368e-19,0,0,0,0,0.712110918159049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178748534212714,0,0,0.00109480651451708,0,0,0,0,0,0,0,0,0,6.54625688390676e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.0114718087083881,0,0,0,0,0,0,0,0,2.1684004040709e-06,0,0,0,0,0.00164258152417667,0,0.00174778005751128,0,0,0,0.104977620128096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75982458881122e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767","766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144866442944112,2.62650484263531e-19,0,0,0,0,0,0,0,-8.69942272240333e-18,0,0,0,0,0,0,0,0,0.16428950544476,0,6.14069394177762e-15,0,0,0,0,0,0.303569520432171,0,0,-4.16677472742979e-18,0,0,0,0,0.0216070633222225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386455703868086,0,0,0,0.120761978712293,0,0,0,0,0,0.114973635002793,0,0,0,0,0,0,0,0,0.00573068295661935,0,0,0,0,0,0,0,0,0.0998901840903859,0,0,0,0,0,0,0,-2.02691797364004e-18,0,0,0.020446430055808,0,0,1.4695117106141e-13,0,0,0,0,0,0,0,0,0
"768","767",0.601044287895456,0,0,0.398955712104544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05273704153696e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"769","768",9.58440736845482e-18,0,0,0.000697958119668773,0.168238699735488,0,0,0,0,0,0,0,0,0,0,-1.97757485626857e-19,0,0,0,0,0,0,0.0742968621174069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756639251767505,0,1.02557708992335e-18,0,0,0,0,0,0,0.000127228259931058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
